Date,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Biking duration (ms),Inactive duration (ms),Walking duration (ms),Running duration (ms)
2018-05-14,2313.9745878786616,312.67286109924316,37.543128967285156,-122.06199645996094,37.55118942260742,-122.05052185058594,2.1148168322822967,15.080331802368164,0.3344824016094208,1366,,,,,83065890,896340,
2018-05-15,2443.016903685535,1115.4561133086681,37.33625411987305,-122.06199645996094,37.55039978027344,-121.89280700683594,0.8634207326923364,34.78009033203125,0.06658649444580078,2666,,,,,78957092,2086723,
2018-05-16,2435.188204196828,1201.175754904747,37.336265563964844,-122.15525817871094,37.551273345947266,-121.8931884765625,1.349829027576437,34.284095764160156,0.2672073245048523,3463,,,,,79556720,2014505,
2018-05-17,2484.750556092117,1362.9621381759644,37.36315155029297,-122.0619888305664,37.551353454589844,-121.91008758544922,1.2696164739684601,34.75003433227539,0.3073801100254059,3407,,,,,79938056,2471705,
2018-05-18,2473.754375999417,1243.2150573730469,30.196157455444336,-97.790283203125,30.50727653503418,-97.5691909790039,1.795222649812588,39.10225296020508,0.31301718950271606,2677,,,,,64680089,2370268,
2018-05-19,2658.8841860701964,2922.4728464484215,30.28485107421875,-97.9237289428711,30.499303817749023,-97.61483764648438,1.3445887446090259,20.5701961517334,0.015594301745295525,4938,,,,,56714031,3498123,243376
2018-05-20,2337.6709179219733,628.6129512786865,30.490093231201172,-97.92278289794922,30.4993839263916,-97.6136703491211,1.4402328005655254,1.8675384521484375,0.26945438981056213,1814,,,,,83993360,1114933,
2018-05-21,2347.5494967015625,476.1125650405884,30.496932983398438,-97.62857055664062,30.499399185180664,-97.61515808105469,1.2724986263327227,6.85440731048584,0.29920780658721924,1744,,,,,82634926,1206061,
2018-05-22,2216.8073882906465,,30.4973201751709,-97.6285629272461,30.498090744018555,-97.62769317626953,1.5394770940267761,2.230067253112793,1.0178899765014648,910,,,,,86400000,,
2018-05-23,2243.1788184146144,116.12092137336731,30.497224807739258,-97.6851806640625,30.52470588684082,-97.62779998779297,2.0089422464614928,10.966175079345703,0.26665085554122925,1057,,,,,83167697,243270,
2018-05-24,2307.664716034281,440.8103219270706,30.286975860595703,-97.7561264038086,30.54001235961914,-97.62769317626953,3.5628982374343554,25.800495147705078,0.05119679868221283,1297,,,,,79405434,838134,
2018-05-25,2285.492765033614,318.2199047803879,30.444536209106445,-97.6955337524414,30.49810028076172,-97.62761688232422,1.4483842884424996,2.48726749420166,0.2672403156757355,1119,,,,,84834788,633604,
2018-05-26,2489.511843865131,1038.695374250412,30.482086181640625,-97.69264221191406,30.593536376953125,-97.61302947998047,1.214541503403281,30.79006004333496,0.2525027394294739,3153,,,,,72909504,2515628,
2018-05-27,2619.7746292523343,1430.7498445510864,30.269882202148438,-97.78466796875,30.53858184814453,-97.60713195800781,2.0246961725193597,18.53045654296875,0.32255810499191284,3389,,,,,72755051,3717267,
2018-05-28,2269.011665784198,134.7576093673706,30.47920799255371,-97.68386840820312,30.498046875,-97.62769317626953,1.9328234638108117,15.560080528259277,0.25431230664253235,1321,,,,,82526436,481569,
2018-05-29,2456.888673018913,1332.041263103485,30.26413345336914,-97.77103424072266,30.498432159423828,-97.62787628173828,0.8818330807206918,3.754210948944092,0.24726398289203644,2969,,,,,77762682,2214686,
2018-05-30,2338.8460090669437,535.6064736843109,30.496984481811523,-97.62881469726562,30.4995174407959,-97.61517333984375,1.1331913524802042,5.480583667755127,0.3519095480442047,1960,,,,,85243790,1120883,
2018-05-31,2226.594031637348,59.49405002593994,30.497224807739258,-97.62845611572266,30.497928619384766,-97.62794494628906,0.591241983674029,0.9678955674171448,0.3643963932991028,694,,,,,86212663,90279,
2018-06-01,2303.7566248526264,484.88968658447266,30.480867385864258,-97.68647766113281,30.51824188232422,-97.61442565917969,3.8209859598220177,7.840025901794434,0.26455169916152954,1969,,,,,82536341,802082,
2018-06-02,2440.975768427411,1031.7706240415573,30.131534576416016,-98.01374816894531,30.497941970825195,-97.627685546875,2.994872435626056,34.08169937133789,0.24723917245864868,2360,,,,,70472670,2067894,
2018-06-03,2416.2091027398956,1169.0575716495514,30.399169921875,-97.72492980957031,30.498424530029297,-97.6244125366211,1.9482544722292001,33.85084915161133,0.31192874908447266,2619,,,,,79662695,1839427,
2018-06-04,2339.731719041039,714.4341027736664,30.328378677368164,-97.67970275878906,30.498205184936523,-97.62761688232422,5.891749281028312,32.06022644042969,0.07874612510204315,1762,,,,,80311509,1133944,
2018-06-05,2480.242950190746,1004.018427063711,30.49681854248047,-97.62852478027344,30.499420166015625,-97.61487579345703,1.015851306605611,20.010160446166992,0.2757771909236908,2830,,,,,82076826,2430123,
2018-06-06,2386.9119105246623,943.9389247894287,30.497394561767578,-97.62849426269531,30.498794555664062,-97.62508392333984,0.9854113334458626,2.1191744804382324,0.2986648976802826,2628,,,,,84830831,1569169,
2018-06-07,2553.598169354962,1712.3820958137512,30.26766586303711,-97.78514862060547,30.498424530029297,-97.62776947021484,1.2847305803992066,27.481229782104492,0.2628251016139984,4350,,,,,74587893,3106806,
2018-06-08,2401.501522699746,673.2147145271301,30.303979873657227,-97.7558364868164,30.524398803710938,-97.61543273925781,1.6129552809580807,9.420154571533203,0.2513183355331421,1811,,,,,80365472,1703754,
2018-06-09,2306.1429545329092,514.8645337820053,30.483516693115234,-97.67950439453125,30.542692184448242,-97.61367797851562,0.8034947671369027,4.557905197143555,0.29938220977783203,1754,,,,,79107038,824096,
2018-06-10,2297.9661615320633,197.4767632484436,30.482065200805664,-97.65725708007812,30.53850555419922,-97.61248779296875,1.3686913049827556,3.4371209144592285,0.28156089782714844,844,,,,,83109288,748667,
2018-06-11,2308.909176079164,1287.2909610271454,30.466060638427734,-97.68180847167969,30.501750946044922,-97.60096740722656,2.613738326126121,19.59588050842285,0.2699908912181854,3123,,,,,81435751,2303169,
2018-06-12,1642.358405997427,317.3358006477356,30.477859497070312,-97.67025756835938,30.49803924560547,-97.62767791748047,1.6928854761143373,18.017353057861328,0.17358072102069855,2294,123.37702178955078,123.37702178955078,123.37702178955078,,81550863,1625298,
2018-06-13,1600.9621941310138,296.1171064376831,30.481477737426758,-97.67193603515625,30.499326705932617,-97.61387634277344,1.0131017442447043,19.874439239501953,0.3345046639442444,1273,122.92343139648438,122.92343139648438,122.92343139648438,,82260217,1059312,
2018-06-14,2189.457244537585,306.4188861846924,30.497652053833008,-97.62838745117188,30.4981689453125,-97.61373901367188,0.640404524304624,7.541121006011963,0.28951695561408997,1332,,,,,83850848,747814,
2018-06-15,2248.9181450579417,1271.1801509261131,30.495941162109375,-97.6287841796875,30.500141143798828,-97.61517333984375,1.0108124007857733,2.4036660194396973,0.34685906767845154,3119,,,,,83689986,1843992,
2018-06-16,2299.463471256223,1202.8174747228622,30.29842758178711,-97.75675201416016,30.49806785583496,-97.62779235839844,1.4205317530893922,15.670459747314453,0.2723388075828552,3011,121.8348159790039,121.8348159790039,121.8348159790039,,73066563,2284241,
2018-06-17,2134.430419623286,899.9286531209946,30.49745750427246,-97.6284408569336,30.49859619140625,-97.62413787841797,1.4684827690587485,6.98851203918457,0.30775323510169983,1953,122.01625061035156,122.01625061035156,122.01625061035156,,84417529,1561390,
2018-06-18,2412.7293454169667,1288.0781532526016,30.497556686401367,-97.6285400390625,30.49860382080078,-97.62430572509766,1.1083565243492783,6.942189693450928,0.28124868869781494,3026,121.2451400756836,121.2451400756836,121.2451400756836,,82150912,2433774,
2018-06-19,2213.9724321855874,166.89661395549774,30.49735450744629,-97.69401550292969,30.562816619873047,-97.61312103271484,1.1785566872483648,24.49005126953125,0.252829909324646,980,121.92552185058594,121.92552185058594,121.92552185058594,,79874356,757608,
2018-06-20,2330.4059415266893,676.7346172332764,30.31197738647461,-97.7905044555664,30.4981689453125,-97.61373138427734,0.8973780543916297,7.410350799560547,0.25582408905029297,2113,121.74408721923828,121.74408721923828,121.74408721923828,,81921713,1598347,
2018-06-21,2705.820347499658,4303.264931097627,30.202003479003906,-122.40691375732422,38.30040740966797,-97.64008331298828,2.564501059951223,35.490013122558594,0.2400449514389038,7613,,,,,68902008,5205534,
2018-06-22,2408.76377867403,1580.019012004137,38.28123474121094,-122.3447265625,38.42758560180664,-122.27195739746094,1.7206016324533042,29.01001739501953,0.26327621936798096,3435,,,,,77007565,2313512,
2018-06-23,1269.0650610658429,1083.2029933668673,38.250404357910156,-122.39444732666016,38.301353454589844,-122.28610229492188,2.33891757095294,28.33025360107422,0.19188624620437622,2976,,,,,76260757,2002836,
2018-06-24,2514.9467368028086,3031.9039255734533,37.482147216796875,-122.33070373535156,38.28762435913086,-122.05156707763672,2.467972565901803,35.580562591552734,0.01605176366865635,5290,,,,,71835736,3435748,
2018-06-25,2456.2602161836885,1887.5912374854088,37.30862045288086,-122.06202697753906,37.55149459838867,-121.88920593261719,1.2359787084346041,24.790342330932617,0.1898866593837738,3802,,,,,73872993,3724021,
2018-06-26,2525.5275040878737,2101.564777612686,37.3290901184082,-122.06310272216797,37.55918884277344,-121.89424133300781,0.8166289099292298,5.972712516784668,0.25703784823417664,5194,,,,,78699521,3661454,
2018-06-27,2435.7857018503896,1166.6916677355766,37.40302658081055,-122.06204986572266,37.55120086669922,-121.93313598632812,1.101685308860045,33.17094039916992,0.13884302973747253,3051,,,,,78088195,2723771,
2018-06-28,1585.0755504514268,2222.5859664678574,37.22550582885742,-122.06291961669922,37.55059814453125,-121.88482666015625,1.6562981846089408,37.770259857177734,0.2729403078556061,4678,,,,,77167011,3248721,
2018-06-29,2660.6369334553233,3634.1237347126007,37.22565460205078,-122.06310272216797,37.55038833618164,-121.88834381103516,0.5880860906915453,2.8519582748413086,0.2508785128593445,7247,,,,,74350192,4797431,
2018-06-30,2343.4344147543975,1543.6963390111923,37.30720520019531,-122.40071105957031,37.62910079956055,-121.88909912109375,1.3115945581907589,35.19041061401367,0.2691134214401245,2771,,,,,73827385,2001728,
2018-07-01,2356.6034926764887,1060.4751399755478,30.202245712280273,-97.73719024658203,30.499439239501953,-97.61368560791016,2.182437466340107,22.910314559936523,0.2588616907596588,3196,,,,,74884857,1859794,
2018-07-02,1658.6655627447692,159.18817710876465,30.497610092163086,-97.62826538085938,30.497934341430664,-97.6279296875,0.7902565287831669,2.4721245765686035,0.32018518447875977,742,,,,,85843649,376228,
2018-07-03,2120.8081120460884,113.25373601913452,30.49745750427246,-97.6283187866211,30.498088836669922,-97.62788391113281,0.3687139709949036,0.5932042598724365,0.24673137068748474,813,,,,,85767914,466104,
2018-07-04,2218.852500920129,703.3271584510803,30.294879913330078,-97.73297882080078,30.497894287109375,-97.6278305053711,1.5086010230302151,3.360952377319336,0.28596052527427673,1678,121.19979095458984,121.19979095458984,121.19979095458984,,79414917,1109914,
2018-07-05,1582.576810868925,473.93450462818146,30.302289962768555,-97.78829956054688,30.497941970825195,-97.62781524658203,2.2285424134893983,34.18014907836914,0.2952936589717865,1611,,,,,79887740,1129067,
2018-07-06,1196.5592175992103,1285.5315927267075,30.47788429260254,-97.6938705444336,30.60778045654297,-97.6275405883789,0.916719338907841,34.701568603515625,0.26045361161231995,2790,,,,,79792196,2210160,
2018-07-07,2121.3232779663294,770.2530069351196,30.394689559936523,-97.8746566772461,30.498157501220703,-97.62770080566406,1.8155253426953688,25.870195388793945,0.07150876522064209,2086,,,,,80248919,1505150,
2018-07-08,1613.356383838905,821.3004269599915,30.477859497070312,-97.67024993896484,30.499406814575195,-97.61512756347656,0.5877748924409449,24.660051345825195,0.26657834649086,1800,,,,,83082968,1540323,
2018-07-09,1917.4830722071315,1183.6488206386566,30.476036071777344,-97.67107391357422,30.501676559448242,-97.61458587646484,1.5744258971707337,19.21000099182129,0.07279591262340546,2554,118.93183135986328,118.93183135986328,118.93183135986328,,81203806,2139587,
2018-07-10,1789.2033336800596,1320.2217144966125,30.497533798217773,-97.62860870361328,30.498929977416992,-97.62396240234375,1.0971203756775867,4.891994953155518,0.30253908038139343,2403,119.84033384740995,119.84033384740995,119.84033384740995,,84137070,1708841,
2018-07-11,1367.9179372328292,1457.8372867107391,30.311948776245117,-97.75659942626953,30.49845314025879,-97.6248779296875,0.7688892956850882,8.104048728942871,0.2867182791233063,2973,,,,,81418095,2463932,
2018-07-12,1824.0660310086023,709.8497846722603,30.300262451171875,-97.73307037353516,30.499401092529297,-97.6152114868164,1.0298954361446415,18.380390167236328,0.0543319471180439,1855,,,,,80734546,1645776,
2018-07-13,2226.066726127334,425.39320826530457,30.30360221862793,-97.73262786865234,30.49869728088379,-97.62763214111328,0.7851171520755746,3.6066882610321045,0.334896057844162,1559,,,,,81807946,953671,
2018-07-14,2054.4330250672137,2213.421487569809,30.257701873779297,-97.76915740966797,30.5431809,-97.5629015,2.425234439723046,34.61009216308594,0.29314684867858887,4356,,,,,66456805,3546023,
2018-07-15,2503.051198073171,3024.996273756027,30.4968643,-97.6495675,30.5384523,-97.6147093,0.8535204522670896,7.140847206115723,0.2628251016139984,4684,,,,,80939831,3489595,
2018-07-16,2295.9782427331343,1095.641620606184,30.4830293,-97.6919507,30.6079585,-97.6277339,2.2325560952857835,26.404924392700195,0.25408852100372314,2828,,,,,75503963,1831482,
2018-07-17,2341.604980398839,684.4532278776169,30.3119297,-97.7483757,30.4987537,-97.6149195,0.9956091410700735,4.240754127502441,0.13267265260219574,2305,,,,,73821108,1930014,
2018-07-18,2245.784327367633,565.7725638151169,30.302897,-97.7370945,30.4992185,-97.6152806,1.3579560496942418,18.540874481201172,0.07678233087062836,1805,,,,,81006304,1423712,
2018-07-19,1277.1080117699255,59.333128571510315,30.496921,-97.6282381,30.4981705,-97.613738,1.62484294896047,3.4823267459869385,0.0323643796145916,702,,,,,86135051,264949,
2018-07-20,2036.9630864380918,492.75306248664856,30.4940002,-97.6791566,30.5001404,-97.6279579,0.5688221872416058,3.538728713989258,0.3594200313091278,2176,,,,,81119374,1324037,
2018-07-21,2453.1797916930695,1584.5961515903473,30.2950798,-97.7412134,30.5387159,-97.6277783,0.7972750700008422,28.642520904541016,0.15869107842445374,4247,,,,,77553681,3029670,
2018-07-22,2205.335223662383,674.7534386962652,30.2698208,-97.733223,30.5402135,-97.6109606,1.5107707805553394,32.68001174926758,0.25729817152023315,2160,,,,,79941702,1574710,
2018-07-23,2331.9104317172187,1009.601198554039,30.4837479,-97.6737266,30.4994393,-97.6149951,3.469981203607069,23.70810890197754,0.0341479554772377,2410,,,,,78689792,1836898,
2018-07-24,2412.595883604809,1499.645753622055,30.3059842,-97.7560801,30.5329009,-97.6131035,5.688843987448491,25.34028434753418,0.2849223017692566,3673,,,,,78118176,2630500,
2018-07-25,2280.8815627105873,535.7990265060216,30.3061704,-97.7883028,30.5620367,-97.6279288,1.4950592311521307,18.590011596679688,0.2562948763370514,1521,,,,,77486421,1334990,
2018-07-26,2360.862954385811,1282.8967779874802,30.1991466,-97.7344996,35.2541671,-80.8057244,1.7568348517836108,19.940021514892578,0.27051448822021484,2933,,,,,71069845,2121666,
2018-07-27,2258.2446832214196,301.08138942718506,35.1297565,-82.4607214,35.3169218,-80.8054769,3.805521359788555,31.639999389648438,0.2399316430091858,2047,,,,,68840482,1112339,
2018-07-28,2230.998676921633,534.7155296802521,35.1916989,-82.2529145,35.2071595,-82.2355393,2.032912130370786,13.119999885559082,0.2587866187095642,935,,,,,83021970,850414,
2018-07-29,2116.6826452778187,605.8649775981903,35.1996226,-82.244223,35.2939651,-80.7995377,4.440659893997953,30.34168815612793,0.2501537501811981,1956,,,,,76125078,1270335,
2018-07-30,2384.6513557198905,1914.8076910078526,30.2016909,-97.7923511,36.12878,-80.804716,2.5352506915867905,22.06081771850586,0.2660304605960846,4119,,,,,66252023,2878618,
2018-07-31,1447.660671153179,1329.2148904800415,30.4970149,-97.628484,30.4994392,-97.6137525,0.9939129294558777,10.001984596252441,0.300291508436203,3142,,,,,83322327,1963198,
2018-08-01,1882.8111526817684,545.569581747055,30.4975545,-97.6285003,30.4984254,-97.6275947,0.9591770708869913,3.4595086574554443,0.26532939076423645,1768,,,,,84088289,900207,
2018-08-02,1812.91936097972,920.4417990446091,30.2422473,-97.7691962,30.4994721,-97.6147891,3.215360761102119,33.57038116455078,0.22592540085315704,2323,117.11746215820312,117.11746215820312,117.11746215820312,,79622784,1857160,
2018-08-03,2226.083903879712,419.03146171569824,30.2956534,-97.7378103,30.4980565,-97.6278815,0.7503996601480446,30.744396209716797,0.254873663187027,1579,,,,,79168038,1091296,
2018-08-04,2208.5941395183863,343.1768845319748,30.4823293,-97.6745539,30.4979191,-97.6278582,1.5619774202022503,2.956010580062866,0.2549740672111511,1423,,,,,84270393,914830,
2018-08-05,2476.6780547803205,2992.7233382835984,30.2018139,-122.0219892,37.365786,-97.6280378,2.7060327464298357,33.130001068115234,0.28666096925735474,5434,,,,,62295790,3608343,
2018-08-06,1923.311759510497,2786.0587785318494,37.3075567,-122.0631469,37.5520147,-121.8868634,1.4720400034698125,10.656396865844727,0.24891099333763123,5245,,,,,76814683,3640374,
2018-08-07,2290.2435068442883,992.9693247079849,37.3092743,-122.0623233,37.5504179,-121.8884335,1.2739008080578154,14.070173263549805,0.3100542426109314,1938,,,,,80538471,1651743,
2018-08-08,2295.311125278199,1117.2809928655624,37.5030591,-122.0620068,37.551897,-121.9677725,0.6969055119995579,15.700202941894531,0.25578171014785767,3439,,,,,79470923,2391046,
2018-08-09,2171.8859773681065,1484.7814936041832,37.4023241,-122.1463311,37.550439,-121.9691332,1.1783493451808469,30.330322265625,0.3000582456588745,3253,,,,,76942517,2094827,
2018-08-10,2466.8344792241433,2422.0438047647476,37.3538736,-122.1400986,37.5512441,-121.9074255,1.20585180506154,20.86003875732422,0.25106677412986755,5138,,,,,74046599,3515496,
2018-08-11,2177.9736665752953,722.7804865837097,30.2015398,-97.7632527,30.4979575,-97.6275911,0.7697206055382564,25.75009536743164,0.2508785128593445,1996,,,,,69265808,1614410,
2018-08-12,1202.444727420155,548.2138819694519,30.2993676,-97.7321629,30.4979188,-97.6280334,2.9017287867884076,8.986979484558105,0.2988298833370209,1902,,,,,81691849,1120482,
2018-08-13,2254.2913258258254,637.6852879524231,30.3040115,-97.7571956,30.5334868,-97.6134954,1.3844317397254713,7.770160675048828,0.31712886691093445,1730,116.9360122680664,116.9360122680664,116.9360122680664,,80269332,1385632,
2018-08-14,2206.446616301338,423.7917236611247,30.2229462,-97.8032304,30.4979978,-97.6276766,1.5403751114241788,33.32072448730469,0.35220715403556824,1115,116.30098724365234,116.30098724365234,116.30098724365234,,82556671,956299,
2018-08-15,2302.5372547180323,1066.337427020073,30.2024074,-97.7627994,30.5331516,-97.6126991,1.7890361316244436,4.1971540451049805,0.2560400664806366,2205,,,,,79458850,1959046,
2018-08-16,2325.936242386395,1022.0315374135971,30.4972227,-97.6495111,30.5385309,-97.6149605,0.4713037565650386,8.642875671386719,0.32255810499191284,3626,,,,,81489193,2198175,
2018-08-17,2697.526374474233,4333.734406411648,30.4974977,-97.6495522,30.5385324,-97.6277048,0.9140229043469225,2.3603718280792236,0.2669879198074341,5946,116.1195526123047,116.11955261230469,116.11955261230469,,82252518,1784781,1500000
2018-08-18,2098.8972358118076,1092.6405826807022,30.2241955,-97.786208,30.4983947,-97.6276284,1.866082186121263,19.162425994873047,0.25286349654197693,2723,115.75667572021484,115.75667572021484,115.75667572021484,,78734317,2035705,
2018-08-19,1170.2735916041618,994.1701051592827,30.3393728,-97.7916489,30.4979055,-97.6278634,0.6933645322279233,18.460609436035156,0.34411701560020447,2264,,,,,78724601,1690175,
2018-08-20,1445.734335848675,1786.500560283661,30.4880938,-97.6423339,30.5014532,-97.6153138,1.2623397616809051,19.971210479736328,0.3014618158340454,3447,,,,,82103406,2542278,
2018-08-21,2452.0267621060652,3924.1182930469513,30.3409213,-97.7285062,30.5087559,-97.624203,0.4427866824741058,3.3424808979034424,0.25615787506103516,5310,,,,,81044459,2492049,608776
2018-08-22,2216.8306538939632,1888.7740591168404,30.2263154,-97.8039217,30.4994422,-97.6146005,1.373475837181465,10.331398963928223,0.2416708618402481,4188,115.48452758789062,115.48452758789062,115.48452758789062,,77452625,2714724,
2018-08-23,2015.0816084912422,467.40814435482025,30.4970066,-97.628416,30.4994744,-97.6151901,1.2865536129122206,20.39569664001465,0.344271183013916,1702,115.12165451049805,115.21237182617188,115.03093719482422,,84725011,731875,
2018-08-24,2252.212125644539,3428.348310828209,30.4973061,-97.6496131,30.5384968,-97.624347,1.122940798333593,15.692425727844238,0.2958945333957672,4943,115.03093719482422,115.03093719482422,115.03093719482422,,82502441,2343075,644744
2018-08-25,2299.6457176121767,1366.0955919623375,30.4940831,-97.6781133,30.5385421,-97.613743,0.7048699346177243,21.430036544799805,0.2628251016139984,3181,114.57733917236328,114.57733917236328,114.57733917236328,,79058523,2488061,
2018-08-26,2250.692954968289,1535.017250880599,30.3934608,-97.7890548,30.5427854,-97.6133178,0.7287253518237213,2.6086244583129883,0.2418094277381897,3704,,,,,75729490,2828626,
2018-08-27,2176.306922425253,515.9877730607986,30.4957036,-97.6608178,30.5248677,-97.6280625,3.1109245792362126,22.89812469482422,0.29095014929771423,1486,,,,,83570726,1089389,
2018-08-28,2442.7546664311485,4346.8756066560745,30.4940958,-97.654882,30.508602142333984,-97.6149055,0.8614270564765671,7.3525848388671875,0.13158069550991058,6429,,,,,80983734,4086600,
2018-08-29,2075.911427925845,18.636690616607666,30.4974737,-97.6284049,30.4979274,-97.6279807,2.8272456125050223,7.122359275817871,0.26868927478790283,550,,,,,86232908,167092,
2018-08-30,2218.3737438069616,595.9097734689713,30.4039494,-97.8747718,30.5111168,-97.6279089,1.5679194931599358,33.47001266479492,0.19249282777309418,1673,114.66806030273438,114.66806030273438,114.66806030273438,,77888840,1294565,
2018-08-31,2280.8093938648326,2283.4971826076508,30.2275389,-97.8019483,30.5112386,-97.6280747,1.6365508716483426,31.721324920654297,0.2508785128593445,2762,,,,694450,72373000,2330234,
2018-09-01,2100.791501979479,122.35166105628014,30.4238943,-97.7943123,30.4981972,-97.6275508,1.2674053682508373,34.6002082824707,0.3411485552787781,786,114.07838439941406,114.07838439941406,114.07838439941406,,83419071,507393,
2018-09-02,2205.7821669862883,625.8049064874649,30.2655999,-97.7372499,30.5329342,-97.6132557,1.2028091399212963,31.94022560119629,0.2469814121723175,2716,,,,,77967942,1605842,
2018-09-03,2135.1980244438337,613.0116851329803,30.2297469,-97.7624693,30.4979396,-97.6276206,0.5862106181462008,1.620134711265564,0.26770085096359253,1850,,,,,74083693,1433335,
2018-09-04,2355.858163779017,2699.077395439148,30.4957746,-97.678486,30.5087783,-97.6277328,3.753549021919105,11.474026679992676,0.2861580550670624,3703,,,,,82650842,1496075,549076
2018-09-05,2471.5701091203987,4637.981861948967,30.4939673,-97.6782975,30.5091965,-97.6151929,2.180418744623702,10.810042381286621,0.28403937816619873,7191,,,,,79708705,4416314,
2018-09-06,2469.1609339155875,3792.0165387105626,30.4974312,-97.6493875,30.5385169,-97.6203532,0.6920137900079243,2.0795979499816895,0.2796705961227417,6590,113.76087188720703,113.76087188720703,113.76087188720703,,81259890,3996451,
2018-09-07,2173.5575926157835,1057.5317173290568,30.3217446,-97.7177855,30.5031519,-97.5839211,1.9909352411763015,31.540767669677734,0.5148534774780273,2170,,,,,81828407,974295,
2018-09-08,2662.3800574281818,10939.661351460001,30.2822083,-97.8058094,30.5027265,-97.5732337,1.5951117357811917,20.970151901245117,0.24651242792606354,7889,,,,828659,72480780,5476267,
2018-09-09,2017.8308637431805,312.77873222253567,30.2912833,-97.7398063,30.4979943,-97.6280319,1.609696252880604,30.010881423950195,0.306379109621048,858,113.21656799316406,113.21656799316406,113.21656799316406,,80912752,770230,
2018-09-10,1972.233115115534,72.3963770866394,30.4975216,-97.6283631,30.4979725,-97.628043,0.5294344790967199,1.015923261642456,0.2405153214931488,665,,,,,85883859,449627,
2018-09-11,2667.4822233297064,6091.620261788368,30.497352,-97.6299895,30.509148,-97.6140893,0.6322911092806089,2.865767240524292,0.27913108468055725,9103,,,,,79829168,5664889,182293
2018-09-12,2212.2377233077173,724.8385579586029,30.2167179,-97.8062838,30.4980327,-97.6278946,1.5029032597117777,36.38254165649414,0.3016817271709442,2143,,,,,79872746,1645010,
2018-09-13,2708.924525069369,9708.1986348629,30.2025471,-97.7489938,30.497803,-97.6279191,0.9267120780483968,16.11644744873047,0.16098403930664062,5818,,,,639268,68222292,4522867,
2018-09-14,2065.7771408243257,1116.8525032997131,30.3036878,-97.9067776,30.4978372,-97.628006,2.8372528031957316,20.030250549316406,0.2642912268638611,2938,,,,,74039083,1939369,
2018-09-15,2280.8082108820836,2170.7937138080597,30.2830102,-97.7414015,30.3052494,-97.7313238,0.7347577284549923,1.9121192693710327,0.2618890702724457,4719,,,,,79301631,3080304,
2018-09-16,2433.622322939346,2927.9215960502625,30.2577579,-97.7442892,30.4978873,-97.6280181,0.7219962302232104,16.8804988861084,0.25505706667900085,6265,,,,,71867576,3685349,
2018-09-17,2401.513013472823,1801.6496638953686,30.2007852,-122.0620386,37.5532137,-97.5876849,1.8874154463864696,36.76704788208008,0.2867182791233063,5064,,,,,71365885,3193857,77485
2018-09-18,2288.98194261592,1021.8470913171768,37.414037,-122.062025,37.5505037,-121.9251661,0.5749755802755357,3.611675262451172,0.2566891312599182,3222,,,,,81165194,2200921,
2018-09-19,2283.000472053133,1012.6766632199287,37.3073995,-122.0620411,37.5511868,-121.8839081,0.661840497164205,6.960208415985107,0.28328177332878113,2778,,,,,80050504,2138205,
2018-09-20,2310.743327453479,1132.1579535007477,37.3074457,-122.0717128,37.6000132,-121.8890713,1.0214120158940487,18.80002212524414,0.2496531456708908,3058,,,,,76730662,2428920,
2018-09-21,2306.8835590393846,1047.1557122468948,37.3507684,-122.0629716,37.5513151,-121.9075588,0.9114105692391763,4.210866928100586,0.28887730836868286,3418,,,,,78380110,2388480,
2018-09-22,2611.983073244579,5223.742218852043,30.2016035,-97.7485042,30.497998,-97.5855033,1.2302272190930936,35.79999923706055,0.2923310399055481,8438,,,,,70710885,5559770,
2018-09-23,2678.2200114805314,11094.359273068607,30.2021942,-122.4163047,37.632602,-97.5743332,2.3696489602985613,39.00010299682617,0.255533903837204,4278,,,,720701,71137405,3305803,
2018-09-24,2253.672462096654,861.4604678153992,37.4859311,-122.3910048,37.6015824,-122.0260586,1.0598497571022303,33.30000305175781,0.2656497359275818,2365,,,,,80961866,1815954,
2018-09-25,2343.073846990185,1310.4105532169342,37.5280287,-122.062329,37.551051,-122.0055724,0.8054880058491958,6.980351448059082,0.18492639064788818,4001,,,,,80621064,2767655,
2018-09-26,2186.798245887443,809.8315727710724,37.3355414,-122.0620484,37.5496987,-121.8933636,0.4343530370826591,1.252557396888733,0.2521653473377228,2202,,,,,81427177,1968006,
2018-09-27,2335.1317373955885,1403.9602786004543,37.33553,-122.0620447,37.5562219,-121.8931834,0.6842618848428533,3.937612533569336,0.2628251016139984,3512,,,,,80555324,2862566,60207
2018-09-28,2210.0578720819553,1081.5173708200455,37.5433872,-122.0620407,37.5511454,-122.0497585,0.5619470824812051,1.9325953722000122,0.2867182791233063,2883,,,,,83698589,1975243,
2018-09-29,2384.1876475248055,2477.315112709999,37.3071376,-122.4014157,37.629779,-121.8961326,1.137687081562908,13.050000190734863,0.2499157339334488,4893,,,,,68629827,3556109,
2018-09-30,2181.152955132848,606.1280916929245,30.2019622,-97.6707891,30.4987966,-97.568937,1.4820568638231295,35.670047760009766,0.2987894117832184,1291,,,,,80252444,1070885,
